image,arith_mean,arith_sort,arith_skew,arith_kurt,geom_mean,geom_sort,geom_skew,geom_kurt,p=5,p=10,p=16,p=25,p=50,p=75,p=84,p=90,p=95,prc_silt,prc_sand,prc_gravel,prc_cobble,13.444948,19.928689,26.412430,32.896172,39.379913,45.863655,52.347396,58.831138,65.314879,71.798620,78.282362,84.766103,91.249845,97.733586,104.217327,110.701069,117.184810,123.668552,130.152293,136.636034,143.119776,149.603517,156.087259
PICT0682.JPG,33.660446,20.245284,0.012408,0.043677,25.679942,154.778400,-0.019461,0.993756,6.321060,11.039814,13.031663,16.022825,24.630113,43.298988,52.761349,59.171780,70.413218,NaN,NaN,NaN,NaN,0.082812,0.150490,0.149577,0.140349,0.090135,0.065893,0.048800,0.038411,0.048128,0.054592,0.041167,0.024469,0.015199,0.011187,0.009493,0.007791,0.006197,0.004727,0.003574,0.002640,0.001905,0.001414,0.001049
PICT0683.JPG,31.168642,18.001370,0.014105,0.051867,24.434181,170.550626,-0.085717,1.199074,5.969436,10.512116,13.235022,16.222595,24.406009,36.824739,45.161870,53.828765,65.698151,NaN,NaN,NaN,NaN,0.080721,0.100920,0.156111,0.133048,0.129952,0.088508,0.064876,0.054317,0.041697,0.032226,0.027160,0.021937,0.015779,0.011430,0.009112,0.007931,0.006575,0.005241,0.004127,0.003149,0.002296,0.001686,0.001201
PICT0700.JPG,43.060773,22.212330,0.005939,0.027724,35.050432,159.515881,-0.183095,0.953381,10.181608,14.312644,18.289416,23.113920,36.919333,56.404937,63.771474,70.511719,81.116114,NaN,NaN,NaN,NaN,0.043450,0.055109,0.069099,0.087357,0.100907,0.084168,0.062605,0.050436,0.054633,0.064437,0.065169,0.059699,0.052354,0.041876,0.029827,0.020002,0.014612,0.010941,0.009259,0.007812,0.006580,0.005405,0.004261
PICT0702.JPG,38.934768,19.940427,0.009297,0.038005,31.467866,167.797891,-0.098889,0.980193,10.630469,13.471375,17.091034,21.904932,32.139817,49.145030,56.727043,63.349781,73.431105,NaN,NaN,NaN,NaN,0.047162,0.087928,0.076540,0.132757,0.123492,0.095129,0.081493,0.061950,0.058734,0.061346,0.051985,0.036745,0.024736,0.016603,0.011358,0.008552,0.006676,0.005147,0.003981,0.002990,0.002159,0.001530,0.001006
PICT0704.JPG,33.959484,17.549374,0.011234,0.041654,27.826703,180.036968,-0.123947,1.188331,9.581857,12.759312,16.001570,19.626574,29.190867,39.162033,46.129172,57.044080,71.017902,NaN,NaN,NaN,NaN,0.028919,0.057652,0.070206,0.095552,0.105835,0.097326,0.096601,0.104335,0.090462,0.060291,0.038080,0.025370,0.018696,0.015295,0.013775,0.013683,0.013590,0.013171,0.011715,0.009976,0.007987,0.006420,0.005063
PICT0707.JPG,26.789553,16.126860,0.016121,0.061255,19.897941,172.108525,-0.123248,1.347708,3.599134,7.198267,10.485322,13.407862,20.022269,31.285602,37.525744,46.507632,58.382463,NaN,NaN,NaN,NaN,0.133884,0.141039,0.185967,0.146202,0.077232,0.090367,0.061948,0.037692,0.024574,0.021811,0.019722,0.014874,0.011680,0.009390,0.007236,0.004849,0.003387,0.002327,0.001824,0.001418,0.001099,0.000848,0.000631
PICT0711.JPG,28.299132,16.871849,0.017319,0.065636,21.163204,174.801134,-0.036308,1.294865,4.732616,9.465231,11.772183,14.146340,20.602124,32.020319,39.081862,47.541992,62.520576,NaN,NaN,NaN,NaN,0.110608,0.189386,0.197166,0.100694,0.125273,0.085667,0.042919,0.036070,0.029055,0.018036,0.011117,0.009583,0.010359,0.010104,0.008301,0.005567,0.003753,0.002354,0.001549,0.000989,0.000652,0.000459,0.000340
PICT0719.JPG,55.231122,31.556161,0.007183,0.025774,43.471944,131.551102,-0.070173,0.840415,13.462191,16.791785,20.965006,26.868543,43.997890,75.677282,89.063617,99.779051,112.543559,NaN,NaN,NaN,NaN,0.033538,0.089264,0.083289,0.099847,0.088058,0.082239,0.073936,0.058110,0.047752,0.036982,0.032795,0.037164,0.040935,0.039974,0.035253,0.029573,0.024489,0.019699,0.015378,0.011723,0.008690,0.006516,0.004792
PICT0722.JPG,39.191952,22.321207,0.010012,0.035301,30.642484,150.440256,-0.045876,0.926961,9.197967,12.937647,15.392396,19.012406,30.421170,49.410761,61.445453,70.185353,79.771049,NaN,NaN,NaN,NaN,0.061843,0.133201,0.136985,0.116701,0.103642,0.076722,0.063670,0.058447,0.044396,0.037176,0.038463,0.036332,0.030165,0.022272,0.014485,0.008839,0.005560,0.003325,0.002530,0.001925,0.001495,0.001102,0.000726
PICT0723.JPG,40.500106,24.761989,0.011321,0.038479,30.989230,142.958379,0.045212,0.782267,11.552131,13.210436,15.200403,18.233195,30.222469,52.007012,64.780951,73.893212,85.411219,NaN,NaN,NaN,NaN,0.044706,0.164312,0.158725,0.093091,0.085475,0.064818,0.061008,0.058255,0.043036,0.036030,0.038194,0.037383,0.031724,0.023875,0.016007,0.010344,0.007234,0.005256,0.004850,0.004539,0.004318,0.003770,0.003051
PICT0734.JPG,46.716360,26.114318,0.013572,0.050952,36.966003,157.147482,-0.061233,1.022528,12.492643,16.543262,20.358087,24.412713,37.600026,55.348001,65.990645,79.041464,96.289820,NaN,NaN,NaN,NaN,0.053811,0.096658,0.143919,0.118741,0.119745,0.099924,0.085190,0.069180,0.049265,0.034263,0.026634,0.022840,0.018734,0.014280,0.010242,0.007861,0.006504,0.005500,0.004759,0.004014,0.003267,0.002626,0.002043
PICT0735.JPG,42.786290,23.900714,0.011334,0.041683,33.616940,156.313859,-0.002137,0.913571,11.806900,14.945882,18.117257,21.984248,33.202921,53.917977,63.154714,71.677339,87.226303,NaN,NaN,NaN,NaN,0.043145,0.086805,0.126833,0.121599,0.121221,0.077292,0.057266,0.064906,0.063164,0.054682,0.046056,0.035444,0.024381,0.016400,0.011769,0.009622,0.008219,0.007112,0.006351,0.005591,0.004834,0.004052,0.003256
PICT0739.JPG,30.574990,18.442291,0.013541,0.051801,22.822172,156.848319,-0.173967,1.185379,3.639248,7.278496,11.034116,14.179732,23.332768,38.052429,46.170769,52.864792,63.240212,NaN,NaN,NaN,NaN,0.143839,0.142940,0.144832,0.118981,0.100945,0.068074,0.058319,0.054838,0.049514,0.036464,0.022951,0.014761,0.010487,0.007933,0.006138,0.004893,0.003945,0.003107,0.002384,0.001780,0.001283,0.000933,0.000659
PICT0740.JPG,33.260939,19.459618,0.011770,0.039965,26.138151,160.739459,-0.028972,1.074978,7.076781,11.061581,13.739832,16.634642,25.541543,40.144611,50.885735,61.019326,71.352814,NaN,NaN,NaN,NaN,0.068090,0.102602,0.150245,0.132296,0.098951,0.086228,0.073580,0.057490,0.041008,0.029339,0.026968,0.027624,0.025473,0.021770,0.017539,0.013091,0.009322,0.006129,0.004271,0.002965,0.002159,0.001626,0.001232
PICT0741.JPG,37.850347,23.409624,0.016539,0.061233,28.160481,155.851775,-0.081592,1.278040,5.972341,11.944682,15.050920,19.026661,28.213256,44.936581,52.590094,62.991031,87.107358,NaN,NaN,NaN,NaN,0.103528,0.125027,0.177942,0.140403,0.085192,0.079148,0.080870,0.062453,0.035568,0.019111,0.012969,0.010942,0.010730,0.010670,0.010111,0.008694,0.007189,0.005703,0.004365,0.003306,0.002506,0.001979,0.001595
PICT0742.JPG,30.988242,19.522296,0.012922,0.041793,23.637276,153.252299,0.025708,1.109017,5.499411,10.036953,11.974360,14.748187,22.022347,37.559336,50.081389,59.294094,69.007619,NaN,NaN,NaN,NaN,0.087621,0.141837,0.177164,0.132598,0.089809,0.067461,0.049864,0.037748,0.031834,0.028969,0.030119,0.029653,0.025686,0.020388,0.015019,0.010282,0.007339,0.005134,0.003880,0.002862,0.002059,0.001531,0.001144
PICT0743.JPG,29.235439,17.331281,0.013859,0.051244,22.303813,164.869329,-0.159456,1.135619,5.335291,9.378128,11.173985,14.142759,23.485771,34.425043,42.278974,50.387744,62.758570,NaN,NaN,NaN,NaN,0.083166,0.140270,0.104224,0.118744,0.111602,0.108790,0.078514,0.054674,0.041837,0.033334,0.027983,0.021586,0.015682,0.011498,0.008998,0.008038,0.007235,0.006399,0.005329,0.004309,0.003335,0.002561,0.001889
PICT0744.JPG,35.111790,19.240885,0.011591,0.046362,27.636705,165.776677,-0.176197,1.083255,6.704562,11.513632,14.371809,18.032832,28.800516,43.434051,50.997288,58.088754,68.459500,NaN,NaN,NaN,NaN,0.078076,0.104877,0.130455,0.110851,0.113174,0.098963,0.074395,0.065531,0.058430,0.046775,0.034748,0.024098,0.015850,0.010329,0.007096,0.005938,0.005226,0.004535,0.003521,0.002658,0.001934,0.001450,0.001091
PICT0745.JPG,31.846794,17.567437,0.008529,0.033405,25.026761,163.944052,-0.134572,0.832351,8.419568,10.238207,12.400053,15.504546,26.506197,41.709044,47.691717,53.443621,62.824345,NaN,NaN,NaN,NaN,0.043266,0.105810,0.111572,0.104105,0.081673,0.070200,0.069894,0.063221,0.057273,0.060257,0.060127,0.047047,0.033520,0.023330,0.016314,0.011984,0.009620,0.007868,0.006562,0.005415,0.004410,0.003613,0.002920
PICT0746.JPG,33.196046,18.518113,0.010067,0.039023,25.829331,161.615730,-0.158176,0.976857,6.597509,10.648687,12.899469,16.181821,26.936554,42.487038,49.593592,55.949266,65.860502,NaN,NaN,NaN,NaN,0.073037,0.122089,0.127919,0.097517,0.102209,0.085703,0.069902,0.061116,0.060892,0.054700,0.041668,0.029024,0.020207,0.014565,0.010819,0.007919,0.005961,0.004408,0.003406,0.002570,0.001884,0.001419,0.001068
PICT0748.JPG,30.809377,18.785775,0.014737,0.052676,23.117874,162.531863,-0.096688,1.236542,5.080917,9.825025,12.007749,15.198321,23.379696,36.158813,44.009173,54.449634,69.447775,NaN,NaN,NaN,NaN,0.094838,0.125895,0.136610,0.142598,0.100291,0.089382,0.076357,0.054399,0.038881,0.026197,0.018551,0.016146,0.015159,0.013972,0.012242,0.009872,0.007750,0.005883,0.004657,0.003662,0.002877,0.002201,0.001581
PICT0749.JPG,53.417086,34.091544,0.016686,0.063806,35.011253,113.360446,-0.232978,1.322181,4.493758,8.987515,14.380025,22.415444,38.264481,61.846560,77.995130,95.968025,118.735784,NaN,NaN,NaN,NaN,0.248219,0.182055,0.151007,0.120974,0.076748,0.056865,0.040739,0.031277,0.025081,0.020434,0.015110,0.010082,0.006646,0.004519,0.003190,0.002300,0.001631,0.001084,0.000746,0.000503,0.000352,0.000255,0.000186
PICT0750.JPG,32.054546,17.891577,0.013206,0.053469,24.456856,166.795851,-0.231112,1.273283,4.571594,9.143189,12.448732,16.399442,26.042763,38.414566,45.122140,52.915999,64.350539,NaN,NaN,NaN,NaN,0.114503,0.114826,0.110532,0.145455,0.125234,0.092240,0.079530,0.061610,0.041702,0.028958,0.022313,0.016687,0.012071,0.008655,0.006312,0.005091,0.004143,0.003273,0.002428,0.001750,0.001225,0.000868,0.000596
PICT0751.JPG,36.898329,22.286623,0.010119,0.035524,27.928625,142.809460,-0.187266,1.074927,5.883617,10.390287,12.886484,17.014865,29.858180,46.230822,56.617529,67.711553,80.950591,NaN,NaN,NaN,NaN,0.081899,0.110085,0.094972,0.086859,0.087021,0.094337,0.074196,0.061757,0.059467,0.047885,0.034438,0.027474,0.024626,0.022030,0.018922,0.016096,0.013900,0.011831,0.009657,0.007772,0.006148,0.004867,0.003760
PICT0752.JPG,32.212202,19.678611,0.015927,0.061112,24.167831,160.872454,-0.127140,1.194124,4.603604,9.207209,12.428205,15.025717,24.436238,38.165779,46.480443,55.354708,69.608379,NaN,NaN,NaN,NaN,0.123562,0.188820,0.130204,0.144818,0.087797,0.081674,0.062544,0.046612,0.032265,0.024370,0.017873,0.013802,0.011228,0.008846,0.006499,0.004763,0.003746,0.002980,0.002422,0.001907,0.001430,0.001069,0.000767
PICT0754.JPG,33.734541,20.313953,0.011286,0.039556,25.680011,150.507737,-0.162276,1.148764,4.957662,9.757136,12.322447,16.059968,26.620454,41.943409,51.626560,61.409352,73.096103,NaN,NaN,NaN,NaN,0.097196,0.107120,0.113539,0.105660,0.108000,0.097164,0.069120,0.049711,0.046248,0.040873,0.031940,0.026451,0.022946,0.019836,0.016587,0.013023,0.009957,0.007299,0.005574,0.004220,0.003202,0.002464,0.001869
PICT0759.JPG,36.768478,22.017485,0.013975,0.050003,28.056850,153.778810,-0.096104,1.230294,6.189580,11.734098,14.382941,18.406094,28.159959,43.173719,54.530195,65.344249,80.010048,NaN,NaN,NaN,NaN,0.091902,0.123441,0.119543,0.155276,0.123356,0.080397,0.067187,0.043949,0.038045,0.033723,0.025672,0.021337,0.017813,0.014072,0.010544,0.008473,0.006914,0.005517,0.004218,0.003154,0.002305,0.001768,0.001393
PICT0760.JPG,43.184988,24.048673,0.012207,0.046461,34.455535,158.735797,-0.111784,1.005662,11.090767,14.935502,18.409940,22.579550,35.697145,52.219943,62.243090,72.125090,86.785505,NaN,NaN,NaN,NaN,0.051289,0.074588,0.117408,0.120415,0.097111,0.084668,0.087291,0.085796,0.063529,0.045400,0.037438,0.031374,0.025062,0.018424,0.012188,0.007903,0.005981,0.005044,0.005354,0.005736,0.006184,0.006093,0.005722
PICT0769.JPG,42.774095,25.266163,0.013903,0.050239,32.928755,151.140564,-0.053913,1.105476,9.213173,14.134331,17.360318,21.981334,32.995933,51.818759,62.331542,73.263129,93.109751,NaN,NaN,NaN,NaN,0.067111,0.110558,0.117122,0.149512,0.118369,0.083438,0.067402,0.057277,0.051717,0.043133,0.029411,0.020250,0.015432,0.012794,0.011102,0.009712,0.008110,0.006590,0.005555,0.004734,0.004114,0.003548,0.003009
PICT0771.JPG,52.177388,29.046447,0.009403,0.033934,41.744609,141.622058,-0.056109,0.904307,13.709257,17.260674,21.241867,26.510766,41.921785,66.436561,81.689973,91.502913,104.082489,NaN,NaN,NaN,NaN,0.046279,0.091284,0.110784,0.109077,0.105557,0.094433,0.083634,0.061810,0.041135,0.034743,0.039009,0.042351,0.038716,0.030524,0.021106,0.014288,0.010190,0.007173,0.005361,0.004082,0.003306,0.002778,0.002380
PICT0772.JPG,43.580526,26.559789,0.013211,0.044010,33.847297,145.754202,0.031689,1.095792,9.597793,14.382020,17.781859,22.210351,32.145427,52.449554,67.838404,81.084835,95.493174,NaN,NaN,NaN,NaN,0.064421,0.104904,0.122960,0.167490,0.122838,0.076044,0.059084,0.043409,0.037100,0.032360,0.028287,0.026852,0.025430,0.022023,0.017067,0.012180,0.009055,0.006750,0.005653,0.004845,0.004306,0.003752,0.003191
PICT0773.JPG,41.016688,22.993348,0.013977,0.055075,31.971223,159.342069,-0.137335,1.029777,9.825446,14.058177,16.796992,20.891810,33.614232,48.830543,57.879269,66.803830,82.948352,NaN,NaN,NaN,NaN,0.062928,0.130224,0.130900,0.110055,0.114685,0.104958,0.087482,0.065269,0.051023,0.038389,0.025905,0.017327,0.012427,0.009516,0.007632,0.006448,0.005665,0.004973,0.004220,0.003469,0.002721,0.002139,0.001645
PICT0774.JPG,43.860740,24.436738,0.011864,0.042993,34.471063,157.881966,-0.103764,0.970597,12.229801,15.748385,18.650138,22.329089,36.456938,53.124808,60.242334,73.416946,95.256257,NaN,NaN,NaN,NaN,0.037874,0.077440,0.133503,0.120606,0.083112,0.078809,0.078652,0.083982,0.084772,0.063345,0.033791,0.018792,0.013845,0.012564,0.012269,0.012026,0.011778,0.011276,0.009919,0.008171,0.006062,0.004411,0.002998
PICT0775.JPG,37.675305,21.044899,0.010451,0.035973,30.067691,157.971834,-0.006005,1.008672,10.118261,12.830428,15.880209,20.113011,29.587398,46.168263,57.854513,67.490508,78.208818,NaN,NaN,NaN,NaN,0.041132,0.084432,0.094831,0.103030,0.139650,0.103712,0.072211,0.063847,0.048296,0.036469,0.035184,0.032587,0.028659,0.025254,0.022347,0.018883,0.014522,0.010386,0.007739,0.005821,0.004566,0.003617,0.002824
PICT0776.JPG,40.459911,22.671505,0.012406,0.044882,31.904552,159.283270,-0.088184,1.118842,9.398658,13.753041,17.228699,21.276740,32.635446,48.025619,57.758499,69.360029,86.755547,NaN,NaN,NaN,NaN,0.060523,0.090527,0.121160,0.117007,0.122953,0.103768,0.084482,0.068377,0.051501,0.038553,0.028078,0.020429,0.016543,0.014708,0.013695,0.012781,0.010777,0.008425,0.005859,0.003931,0.002591,0.001868,0.001465
PICT0782.JPG,32.917134,22.782507,0.016223,0.055794,23.339824,144.082456,-0.041092,1.259428,3.604281,7.208562,11.442655,14.172051,22.252241,38.699458,49.933518,64.458728,78.974134,NaN,NaN,NaN,NaN,0.157821,0.179697,0.163186,0.105851,0.080979,0.061785,0.049677,0.039021,0.026412,0.020724,0.020050,0.020185,0.018583,0.014918,0.010357,0.006946,0.005254,0.004181,0.003684,0.003260,0.002903,0.002486,0.002039
PICT0789.JPG,48.066568,25.158615,0.007556,0.029460,39.067812,152.379328,-0.084587,0.943465,12.760950,16.683114,20.631339,25.986977,39.554420,61.552518,73.069277,82.563463,92.892259,NaN,NaN,NaN,NaN,0.032351,0.069471,0.083317,0.095239,0.117839,0.089413,0.072487,0.063796,0.060079,0.055918,0.048668,0.039896,0.035947,0.033680,0.030217,0.022628,0.016189,0.010768,0.007790,0.005523,0.003914,0.002836,0.002033
PICT0790.JPG,39.559931,21.765683,0.010586,0.036422,32.087131,161.236370,-0.012575,1.002265,10.974304,14.802403,17.633924,21.054260,31.805173,48.335923,58.904158,69.527419,83.760891,NaN,NaN,NaN,NaN,0.034498,0.053099,0.097048,0.132601,0.103145,0.094740,0.080729,0.074140,0.059715,0.045108,0.038905,0.034695,0.028151,0.022061,0.017775,0.016098,0.014956,0.013731,0.011782,0.009693,0.007477,0.005701,0.004151
PICT0791.JPG,53.436405,33.152792,0.009524,0.031471,40.831921,124.387835,-0.072745,0.870958,12.174463,15.719983,18.768119,23.278574,41.979779,67.714724,86.404933,102.337700,117.742487,NaN,NaN,NaN,NaN,0.055218,0.127628,0.129981,0.101444,0.064118,0.053903,0.063307,0.074628,0.063567,0.043795,0.031226,0.025124,0.023994,0.024538,0.024689,0.022601,0.018949,0.015017,0.011596,0.008852,0.006747,0.005180,0.003897
PICT0792.JPG,42.602536,21.240270,0.010176,0.038721,35.365523,170.401291,-0.072629,1.084666,12.832832,16.734223,20.381621,24.723700,35.952697,50.181871,60.362896,70.731886,83.554703,NaN,NaN,NaN,NaN,0.023849,0.055273,0.082183,0.103950,0.120629,0.104705,0.093292,0.092618,0.077449,0.050369,0.036160,0.031106,0.026998,0.022787,0.018797,0.015640,0.012549,0.009655,0.007361,0.005510,0.004063,0.002978,0.002080
PICT0793.JPG,46.566229,26.845880,0.011173,0.037219,36.836919,147.411788,-0.006782,0.973034,12.789559,16.635949,19.512322,23.659711,36.819358,56.918181,69.576845,84.258778,102.801844,NaN,NaN,NaN,NaN,0.031631,0.070840,0.116708,0.121353,0.104552,0.082115,0.075815,0.068063,0.061259,0.049494,0.037908,0.029809,0.024331,0.019963,0.016473,0.014753,0.014212,0.013803,0.012792,0.011285,0.009320,0.007575,0.005945
PICT0794.JPG,52.307170,30.640205,0.009676,0.030712,41.826605,134.795500,0.019716,0.944509,13.652547,17.350170,21.129296,26.286259,40.481430,65.641894,85.549399,98.767291,112.507964,NaN,NaN,NaN,NaN,0.032603,0.080380,0.099142,0.110814,0.109660,0.092353,0.081735,0.066492,0.046925,0.031062,0.025940,0.026445,0.027704,0.028072,0.027265,0.025054,0.022194,0.019085,0.015711,0.012280,0.008796,0.006206,0.004083
PICT0799.JPG,35.011160,17.453289,0.008519,0.031859,29.141774,175.541511,-0.020314,0.940420,11.001024,13.698207,16.415690,20.124416,28.815843,44.102503,52.318764,58.248834,66.573836,NaN,NaN,NaN,NaN,0.012963,0.050431,0.084107,0.088439,0.133928,0.102271,0.076690,0.073770,0.066751,0.047543,0.039095,0.043700,0.043201,0.036806,0.027767,0.019958,0.014822,0.010813,0.008353,0.006448,0.005036,0.003988,0.003122
PICT0800.JPG,41.906563,24.086613,0.012016,0.043134,32.587885,152.292482,-0.113051,1.018046,10.452144,13.692943,16.742321,20.900677,34.367815,49.897111,60.145198,73.347796,90.773457,NaN,NaN,NaN,NaN,0.054422,0.107227,0.118166,0.101455,0.098282,0.093410,0.095033,0.078149,0.056302,0.039573,0.028979,0.022217,0.018264,0.016058,0.014731,0.013587,0.011517,0.009259,0.007186,0.005562,0.004354,0.003483,0.002786
PICT0833.JPG,44.346428,28.462911,0.014833,0.050533,32.946956,140.520086,-0.065943,1.171670,7.669759,14.001165,16.703237,20.679912,33.158009,51.700850,64.573867,81.630135,105.309646,NaN,NaN,NaN,NaN,0.087650,0.143974,0.158623,0.106138,0.089621,0.092638,0.079266,0.051620,0.034408,0.026412,0.020939,0.016880,0.014457,0.013126,0.012315,0.011499,0.010245,0.008745,0.006804,0.005203,0.003924,0.003071,0.002443
PICT0841.JPG,58.325240,32.745048,0.014787,0.059869,43.402449,140.799096,-0.238458,1.337474,7.007458,14.014916,22.364395,28.473660,46.262763,68.155052,79.023086,93.605352,120.943215,NaN,NaN,NaN,NaN,0.159179,0.160806,0.154245,0.132512,0.123500,0.098766,0.056186,0.027861,0.019221,0.017184,0.015112,0.011699,0.008497,0.005804,0.003623,0.002214,0.001371,0.000780,0.000518,0.000341,0.000248,0.000187,0.000145
PICT0847.JPG,48.036729,30.769044,0.010262,0.031140,36.603275,126.750251,0.040577,0.910391,11.519907,14.198109,17.397863,22.102712,35.362848,61.499681,79.710717,96.495898,111.861078,NaN,NaN,NaN,NaN,0.047324,0.101739,0.104246,0.122711,0.094266,0.074007,0.063517,0.053348,0.044143,0.038274,0.032522,0.027555,0.024422,0.022113,0.020134,0.018534,0.017990,0.017797,0.017851,0.017097,0.015595,0.013562,0.011252
PICT0850.JPG,40.622528,21.999597,0.013305,0.050942,32.251130,165.617728,-0.068895,1.115133,11.114728,14.363201,17.992012,22.915927,33.026702,48.239176,56.453372,65.554025,84.230909,NaN,NaN,NaN,NaN,0.051178,0.089083,0.092265,0.148735,0.122059,0.103533,0.086699,0.073860,0.060919,0.042979,0.030474,0.020572,0.013730,0.010402,0.009534,0.009640,0.008810,0.007554,0.005688,0.004237,0.003170,0.002597,0.002282
PICT0851.JPG,35.126742,20.764813,0.011757,0.038583,27.699883,159.613792,0.122774,0.920248,8.569538,12.326625,15.190329,17.693368,24.964388,46.150524,56.046139,63.205527,73.767930,NaN,NaN,NaN,NaN,0.061084,0.104673,0.188878,0.161264,0.105785,0.051916,0.039814,0.031237,0.037648,0.051902,0.047200,0.033457,0.023687,0.017095,0.012314,0.009270,0.007186,0.005418,0.003881,0.002655,0.001714,0.001147,0.000774
PICT0866.JPG,48.592674,31.020159,0.009354,0.031856,35.937502,122.673364,-0.159802,0.901001,8.013205,13.270819,15.647833,19.513866,38.324772,63.985604,77.394462,91.601099,109.050731,NaN,NaN,NaN,NaN,0.077160,0.150045,0.112583,0.076080,0.061065,0.062855,0.055836,0.060470,0.058588,0.051643,0.042507,0.033170,0.027243,0.023772,0.021186,0.017809,0.014763,0.012170,0.010837,0.009534,0.008259,0.006908,0.005519
PICT0871.JPG,61.942531,37.890487,0.016362,0.062039,45.868192,133.362157,-0.156270,1.328138,7.959281,15.918563,23.628554,29.611006,47.067468,71.058798,86.771459,109.507750,135.786595,NaN,NaN,NaN,NaN,0.140143,0.164215,0.155337,0.150282,0.103170,0.079075,0.052766,0.031311,0.023983,0.023558,0.020209,0.015044,0.010972,0.008081,0.005981,0.004512,0.003473,0.002609,0.001934,0.001376,0.000933,0.000632,0.000407
PICT0874.JPG,43.329397,27.614565,0.014516,0.049586,32.342399,141.813978,-0.044831,1.270395,6.368566,12.737132,16.615206,21.082346,31.369818,51.300265,64.908111,80.225575,100.270346,NaN,NaN,NaN,NaN,0.105557,0.111347,0.186015,0.126976,0.083396,0.081057,0.066375,0.047503,0.033904,0.028231,0.023714,0.019775,0.016801,0.014462,0.012491,0.010787,0.008790,0.006791,0.005062,0.003785,0.002932,0.002346,0.001901
PICT0875.JPG,58.343106,28.994528,0.005609,0.031060,46.626978,145.254880,-0.299190,0.888332,14.711933,18.377823,22.890606,30.386266,52.827206,74.778331,83.829499,91.957112,103.606629,NaN,NaN,NaN,NaN,0.048767,0.096458,0.087294,0.076286,0.077394,0.084641,0.072478,0.076886,0.089237,0.080119,0.064167,0.049473,0.034227,0.021584,0.012673,0.008068,0.005657,0.004047,0.003132,0.002436,0.001945,0.001628,0.001401
PICT0876.JPG,50.508196,30.191990,0.009853,0.032926,38.977210,132.679418,-0.001778,0.874719,12.290004,15.807637,18.936939,23.814768,38.095334,65.338463,82.082522,93.210451,105.942535,NaN,NaN,NaN,NaN,0.054698,0.124318,0.118435,0.125224,0.096434,0.075802,0.059465,0.052968,0.042535,0.034507,0.034400,0.036203,0.035600,0.031138,0.023956,0.016245,0.011394,0.007816,0.005979,0.004537,0.003467,0.002725,0.002156
PICT0877.JPG,32.840669,19.076693,0.013340,0.049361,25.249947,162.506527,-0.073527,1.061773,6.659138,11.164656,13.115192,16.058480,25.286938,39.522655,48.541201,56.781575,68.668676,NaN,NaN,NaN,NaN,0.078609,0.153679,0.149150,0.122742,0.097022,0.089912,0.072221,0.050519,0.042139,0.036527,0.027721,0.019953,0.015109,0.011737,0.008981,0.006625,0.004931,0.003594,0.002879,0.002234,0.001652,0.001215,0.000851
PICT0878.JPG,35.838529,18.483431,0.008679,0.038020,28.728156,169.332856,-0.207865,0.937847,9.030050,11.993556,14.908358,18.799076,30.993929,45.107573,51.311751,57.497883,66.914469,NaN,NaN,NaN,NaN,0.053362,0.090648,0.105943,0.104490,0.085953,0.089881,0.081685,0.079609,0.078451,0.065094,0.049136,0.034990,0.023102,0.015131,0.010528,0.008188,0.006367,0.004832,0.003809,0.003006,0.002403,0.001913,0.001480
PICT0879.JPG,40.994652,21.462474,0.009931,0.039531,32.509657,159.551122,-0.147932,1.106538,9.515531,13.615524,16.983000,22.865470,33.931257,50.332740,59.624235,67.929078,80.098988,NaN,NaN,NaN,NaN,0.059779,0.097896,0.080762,0.106832,0.138627,0.116008,0.079480,0.062305,0.055977,0.049602,0.041161,0.030662,0.021462,0.015476,0.012071,0.009781,0.007442,0.005249,0.003599,0.002391,0.001591,0.001094,0.000754
PICT0882.JPG,41.612291,25.248996,0.010507,0.038206,31.421745,137.976565,-0.182445,1.069436,5.573425,11.146851,14.502007,18.427316,32.646716,52.725409,65.527455,75.740346,86.591478,NaN,NaN,NaN,NaN,0.110938,0.136536,0.128351,0.094807,0.071322,0.084589,0.075552,0.060671,0.043429,0.035840,0.035218,0.034395,0.028584,0.020066,0.011679,0.006898,0.005015,0.004045,0.003548,0.002979,0.002343,0.001825,0.001368
PICT0883.JPG,32.116547,18.640050,0.012677,0.043775,25.361656,166.468373,0.032627,0.985532,8.772736,11.205892,13.717180,16.556210,24.635879,38.944711,48.272516,56.910515,68.619954,NaN,NaN,NaN,NaN,0.050578,0.088990,0.133094,0.130344,0.128608,0.087247,0.065384,0.057994,0.047819,0.037187,0.033213,0.028886,0.024138,0.019300,0.014705,0.010907,0.008961,0.007645,0.006892,0.006012,0.005019,0.004031,0.003046
PICT0886.JPG,37.836964,24.839474,0.013161,0.046610,27.133427,132.423533,-0.159836,1.118382,3.750637,7.501275,12.002039,15.754209,27.577691,48.961803,60.353296,68.893174,82.786203,NaN,NaN,NaN,NaN,0.164854,0.149384,0.123646,0.111117,0.090510,0.056174,0.047038,0.046537,0.047422,0.045602,0.034779,0.021878,0.013066,0.008740,0.007378,0.007296,0.006484,0.005417,0.004136,0.003099,0.002287,0.001764,0.001393
